city,district_name,subdistrict_name,subdistrict_xiaoqu_num,subdistrict_url
sz,福田区,香蜜湖, 60 ,http://sz.lianjia.com/xiaoqu/xiangmihu/
sz,福田区,香梅北, 23 ,http://sz.lianjia.com/xiaoqu/xiangmeibei/
sz,福田区,新洲, 56 ,http://sz.lianjia.com/xiaoqu/xinzhou1/
sz,福田区,园岭, 12 ,http://sz.lianjia.com/xiaoqu/yuanling/
sz,福田区,银湖, 60 ,http://sz.lianjia.com/xiaoqu/yinhu/
sz,福田区,竹子林, 54 ,http://sz.lianjia.com/xiaoqu/zhuzilin/
sz,南山区,白石洲, 17 ,http://sz.lianjia.com/xiaoqu/baishizhou/
sz,南山区,大学城, 68 ,http://sz.lianjia.com/xiaoqu/daxuecheng3/
sz,南山区,红树湾, 17 ,http://sz.lianjia.com/xiaoqu/hongshuwan/
sz,南山区,后海, 64 ,http://sz.lianjia.com/xiaoqu/houhai/
sz,南山区,华侨城, 97 ,http://sz.lianjia.com/xiaoqu/huaqiaocheng1/
sz,南山区,科技园, 141 ,http://sz.lianjia.com/xiaoqu/kejiyuan/
sz,南山区,南山中心, 139 ,http://sz.lianjia.com/xiaoqu/nanshanzhongxin/
sz,南山区,南头, 160 ,http://sz.lianjia.com/xiaoqu/nantou/
sz,南山区,前海, 97 ,http://sz.lianjia.com/xiaoqu/qianhai/
sz,南山区,蛇口, 242 ,http://sz.lianjia.com/xiaoqu/shekou/
sz,南山区,深圳湾, 24 ,http://sz.lianjia.com/xiaoqu/shenzhenwan/
sz,南山区,西丽, 83 ,http://sz.lianjia.com/xiaoqu/xili1/
sz,盐田区,梅沙, 29 ,http://sz.lianjia.com/xiaoqu/meisha/
sz,盐田区,沙头角, 206 ,http://sz.lianjia.com/xiaoqu/shatoujiao/
sz,盐田区,盐田港, 66 ,http://sz.lianjia.com/xiaoqu/yantiangang/
sz,宝安区,宝安中心, 56 ,http://sz.lianjia.com/xiaoqu/baoanzhongxin/
sz,宝安区,碧海, 46 ,http://sz.lianjia.com/xiaoqu/bihai1/
sz,宝安区,翻身, 104 ,http://sz.lianjia.com/xiaoqu/fanshen/
sz,宝安区,福永, 77 ,http://sz.lianjia.com/xiaoqu/fuyong/
sz,宝安区,观澜, 150 ,http://sz.lianjia.com/xiaoqu/guanlan/
sz,宝安区,松岗, 68 ,http://sz.lianjia.com/xiaoqu/songgang/
sz,宝安区,沙井, 168 ,http://sz.lianjia.com/xiaoqu/shajing/
sz,宝安区,石岩, 29 ,http://sz.lianjia.com/xiaoqu/shiyan/
sz,宝安区,桃源居, 27 ,http://sz.lianjia.com/xiaoqu/taoyuanju/
sz,宝安区,新安, 190 ,http://sz.lianjia.com/xiaoqu/xinan/
sz,宝安区,西乡, 207 ,http://sz.lianjia.com/xiaoqu/xixiang/
sz,宝安区,曦城, 17 ,http://sz.lianjia.com/xiaoqu/xicheng1/
sz,龙岗区,布吉关, 53 ,http://sz.lianjia.com/xiaoqu/bujiguan/
sz,龙岗区,布吉大芬, 49 ,http://sz.lianjia.com/xiaoqu/bujidafen/
sz,龙岗区,布吉水径, 20 ,http://sz.lianjia.com/xiaoqu/bujishuijing/
sz,龙岗区,坂田, 145 ,http://sz.lianjia.com/xiaoqu/bantian/
sz,龙岗区,布吉街, 95 ,http://sz.lianjia.com/xiaoqu/bujijie/
sz,龙岗区,布吉南岭, 34 ,http://sz.lianjia.com/xiaoqu/bujinanling/
sz,龙岗区,丹竹头, 39 ,http://sz.lianjia.com/xiaoqu/danzhutou/
sz,龙岗区,大运新城, 43 ,http://sz.lianjia.com/xiaoqu/dayunxincheng/
sz,龙岗区,横岗, 65 ,http://sz.lianjia.com/xiaoqu/henggang/
sz,龙岗区,龙岗双龙, 61 ,http://sz.lianjia.com/xiaoqu/longgangshuanglong/
sz,龙岗区,龙岗中心城, 192 ,http://sz.lianjia.com/xiaoqu/longgangzhongxincheng/
sz,龙岗区,龙岗宝荷, 23 ,http://sz.lianjia.com/xiaoqu/longgangbaohe/
sz,龙岗区,坪地, 38 ,http://sz.lianjia.com/xiaoqu/pingdi/
sz,龙岗区,平湖, 55 ,http://sz.lianjia.com/xiaoqu/pinghu/
sz,龙岗区,石芽岭, 20 ,http://sz.lianjia.com/xiaoqu/shiyaling/
sz,龙华区,观澜, 150 ,http://sz.lianjia.com/xiaoqu/guanlan/
sz,龙华区,红山, 14 ,http://sz.lianjia.com/xiaoqu/hongshan6/
sz,龙华区,龙华中心, 237 ,http://sz.lianjia.com/xiaoqu/longhuazhongxin/
sz,龙华区,民治, 42 ,http://sz.lianjia.com/xiaoqu/minzhi/
sz,龙华区,上塘, 13 ,http://sz.lianjia.com/xiaoqu/shangtang/
sz,龙华区,深圳北站, 109 ,http://sz.lianjia.com/xiaoqu/shenzhenbeizhan/
sz,光明区,公明, 99 ,http://sz.lianjia.com/xiaoqu/gongming/
sz,光明区,观澜, 150 ,http://sz.lianjia.com/xiaoqu/guanlan/
sz,坪山区,坪山, 75 ,http://sz.lianjia.com/xiaoqu/pingshan/
sz,大鹏新区,大鹏半岛, 66 ,http://sz.lianjia.com/xiaoqu/dapengbandao/
