city,district_name,subdistrict_name,subdistrict_xiaoqu_num,subdistrict_url
hf,高新,蜀麓, 19 ,http://hf.lianjia.com/xiaoqu/shulu/
hf,高新,天乐, 44 ,http://hf.lianjia.com/xiaoqu/tianle/
hf,高新,兴园, 26 ,http://hf.lianjia.com/xiaoqu/xingyuan/
hf,高新,小庙镇, 0 ,http://hf.lianjia.com/xiaoqu/xiaomiaozhen/
hf,新站,东站, 11 ,http://hf.lianjia.com/xiaoqu/dongzhan1/
hf,新站,磨店, 10 ,http://hf.lianjia.com/xiaoqu/modian/
hf,新站,七里塘, 76 ,http://hf.lianjia.com/xiaoqu/qilitang/
hf,新站,三十头, 2 ,http://hf.lianjia.com/xiaoqu/sanshitou/
hf,新站,站北, 7 ,http://hf.lianjia.com/xiaoqu/zhanbei/
hf,肥东,肥东, 71 ,http://hf.lianjia.com/xiaoqu/feidong1/
hf,肥西,柏堰, 6 ,http://hf.lianjia.com/xiaoqu/baiyan/
hf,肥西,长安, 5 ,http://hf.lianjia.com/xiaoqu/changan3/
hf,肥西,长岗, 0 ,http://hf.lianjia.com/xiaoqu/changgang/
hf,肥西,肥西, 50 ,http://hf.lianjia.com/xiaoqu/feixi1/
hf,肥西,繁华新园, 4 ,http://hf.lianjia.com/xiaoqu/fanhuaxinyuan/
hf,肥西,翡翠, 5 ,http://hf.lianjia.com/xiaoqu/feicui/
hf,肥西,古城, 1 ,http://hf.lianjia.com/xiaoqu/gucheng1/
hf,肥西,黄小, 7 ,http://hf.lianjia.com/xiaoqu/huangxiao/
hf,肥西,染坊, 7 ,http://hf.lianjia.com/xiaoqu/ranfang/
hf,肥西,桃花工业园, 20 ,http://hf.lianjia.com/xiaoqu/taohuagongyeyuan/
hf,肥西,新港, 22 ,http://hf.lianjia.com/xiaoqu/xingang2/
hf,长丰,北城, 101 ,http://hf.lianjia.com/xiaoqu/beicheng/
hf,长丰,长丰, 2 ,http://hf.lianjia.com/xiaoqu/changfeng3/
hf,长丰,三十岗乡, 0 ,http://hf.lianjia.com/xiaoqu/sanshigangxiang/
