1,上岛咖啡,4082719,上岛咖啡(余姚路店),三星商户,http://www.dianping.com/shop/4082719#comment
1,上岛咖啡,2284495,上岛咖啡(安亭店),准四星商户,http://www.dianping.com/shop/2284495#comment
1,上岛咖啡,3140431,上岛咖啡(博山东路店),三星商户,http://www.dianping.com/shop/3140431#comment
1,上岛咖啡,4529417,上岛咖啡(安波路店),准四星商户,http://www.dianping.com/shop/4529417#comment
1,上岛咖啡,59252240,上岛咖啡(平凉路店),准四星商户,http://www.dianping.com/shop/59252240#comment
1,上岛咖啡,68189555,上岛咖啡(淞宝路店),准四星商户,http://www.dianping.com/shop/68189555#comment
1,上岛咖啡,4510885,上岛咖啡(长城弘基广场店),三星商户,http://www.dianping.com/shop/4510885#comment
1,上岛咖啡,27338715,上岛咖啡(隆昌路店),三星商户,http://www.dianping.com/shop/27338715#comment
1,上岛咖啡,3028921,上岛咖啡(石龙路店),三星商户,http://www.dianping.com/shop/3028921#comment
1,上岛咖啡,571679,上岛咖啡(复旦店),三星商户,http://www.dianping.com/shop/571679#comment
1,上岛咖啡,98834634,上岛咖啡休闲餐厅,该商户暂无星级,http://www.dianping.com/shop/98834634/review
1,上岛咖啡,5865085,上岛咖啡音乐餐吧(铁峰路店),准四星商户,http://www.dianping.com/shop/5865085#comment
1,上岛咖啡,504731,上岛咖啡(海宁店),三星商户,http://www.dianping.com/shop/504731#comment
1,上岛咖啡,506551,上岛咖啡(阳曲店),三星商户,http://www.dianping.com/shop/506551#comment
1,上岛咖啡,5648801,上岛咖啡(三鲁路店),三星商户,http://www.dianping.com/shop/5648801#comment
1,上岛咖啡,5481622,上岛咖啡(莘松路店),准四星商户,http://www.dianping.com/shop/5481622#comment
1,上岛咖啡,122278682,上岛咖啡(博隆店),四星商户,http://www.dianping.com/shop/122278682#comment
1,上岛咖啡,5221801,上岛咖啡(育秀路店),三星商户,http://www.dianping.com/shop/5221801#comment
1,上岛咖啡,15990803,上岛咖啡(九亭店),三星商户,http://www.dianping.com/shop/15990803#comment
1,上岛咖啡,4564187,上岛咖啡(新会路店),三星商户,http://www.dianping.com/shop/4564187#comment
1,上岛咖啡,6019149,上岛咖啡(飞航广场店),三星商户,http://www.dianping.com/shop/6019149#comment
1,上岛咖啡,5358882,上岛咖啡(朱泾店),三星商户,http://www.dianping.com/shop/5358882#comment
1,上岛咖啡,57479683,上岛咖啡(弘基时尚生活中心店),该商户暂无星级,http://www.dianping.com/shop/57479683#comment
1,上岛咖啡,81267612,上岛咖啡,三星商户,http://www.dianping.com/shop/81267612#comment
1,上岛咖啡,5624864,上岛咖啡(鑫都路店),准四星商户,http://www.dianping.com/shop/5624864#comment
1,上岛咖啡,19583240,上岛咖啡(九杜路店),准四星商户,http://www.dianping.com/shop/19583240#comment
1,上岛咖啡,2671699,上岛咖啡(芙蓉江路店),三星商户,http://www.dianping.com/shop/2671699#comment
1,上岛咖啡,5419900,上岛咖啡(金都路店),三星商户,http://www.dianping.com/shop/5419900#comment
1,上岛咖啡,8789923,上岛咖啡(德丰路店),准四星商户,http://www.dianping.com/shop/8789923#comment
1,上岛咖啡,27267675,上岛咖啡(三跃路店),准四星商户,http://www.dianping.com/shop/27267675#comment
1,上岛咖啡,17727711,上岛咖啡(解放东路店),三星商户,http://www.dianping.com/shop/17727711#comment
1,上岛咖啡,18208317,上岛咖啡(奉城店),准四星商户,http://www.dianping.com/shop/18208317#comment
1,上岛咖啡,127786582,上岛咖啡,该商户暂无星级,http://www.dianping.com/shop/127786582/review
1,上岛咖啡,22922972,彬岛咖啡,三星商户,http://www.dianping.com/shop/22922972#comment
1,上岛咖啡,106265472,上岛咖啡法牧(徐泾店),准四星商户,http://www.dianping.com/shop/106265472#comment
1,上岛咖啡,5721501,上岛咖啡(卖新公路店),三星商户,http://www.dianping.com/shop/5721501#comment
1,上岛咖啡,41226942,上岛咖啡(陈家镇店),三星商户,http://www.dianping.com/shop/41226942#comment
1,上岛咖啡,16794277,上岛法牧西餐厅,三星商户,http://www.dianping.com/shop/16794277#comment
1,上岛咖啡,9963728,上岛咖啡(航头店),该商户暂无星级,http://www.dianping.com/shop/9963728#comment
1,上岛咖啡,22725758,上岛咖啡(重固店),准四星商户,http://www.dianping.com/shop/22725758#comment
1,上岛咖啡,18398614,上岛咖啡(南桥新建西路店),三星商户,http://www.dianping.com/shop/18398614#comment
1,上岛咖啡,16002545,上岛咖啡(曹路宝龙广场店),该商户暂无星级,http://www.dianping.com/shop/16002545#comment
1,上岛咖啡,2611834,上岛咖啡(同济联合广场店),三星商户,http://www.dianping.com/shop/2611834#comment
1,上岛咖啡,69117735,上岛咖啡,该商户暂无星级,http://www.dianping.com/shop/69117735#comment
1,上岛咖啡,106330830,上岛咖啡八一路店(八一路店),该商户暂无星级,http://www.dianping.com/shop/106330830/review
1,上岛咖啡,21984112,上岛咖啡,准四星商户,http://www.dianping.com/shop/21984112#comment
1,上岛咖啡,58319180,上岛咖啡,三星商户,http://www.dianping.com/shop/58319180#comment
1,上岛咖啡,79703266,上海上岛咖啡食品有限公司,该商户暂无星级,http://www.dianping.com/shop/79703266/review
1,上岛咖啡,101748016,上岛小站,该商户暂无星级,http://www.dianping.com/shop/101748016/review
1,上岛咖啡,90286976,上岛法牧咖啡,三星商户,http://www.dianping.com/shop/90286976#comment
1,上岛咖啡,113038116,上岛咖啡(申北店),该商户暂无星级,http://www.dianping.com/shop/113038116#comment
1,上岛咖啡,122201519,悠诗诗上岛咖啡公司,该商户暂无星级,http://www.dianping.com/shop/122201519/review
2,上岛咖啡,513632,上岛咖啡(劲松店),准四星商户,http://www.dianping.com/shop/513632#comment
2,上岛咖啡,79314532,上岛咖啡(首都机场T2店),准四星商户,http://www.dianping.com/shop/79314532#comment
2,上岛咖啡,4208358,上岛咖啡(公益西桥店),准四星商户,http://www.dianping.com/shop/4208358#comment
2,上岛咖啡,5694480,上岛咖啡(回龙观东大街店),准四星商户,http://www.dianping.com/shop/5694480#comment
2,上岛咖啡,2601841,上岛咖啡(丰管路店),准四星商户,http://www.dianping.com/shop/2601841#comment
2,上岛咖啡,512585,上岛咖啡(金源新燕莎MALL店),三星商户,http://www.dianping.com/shop/512585#comment
2,上岛咖啡,18031029,上岛咖啡(右安门店),准四星商户,http://www.dianping.com/shop/18031029#comment
2,上岛咖啡,4103175,上岛咖啡(台湾街店),准四星商户,http://www.dianping.com/shop/4103175#comment
2,上岛咖啡,5282804,上岛咖啡(奥运公园店),三星商户,http://www.dianping.com/shop/5282804#comment
2,上岛咖啡,5204847,上岛咖啡(山水文园店),三星商户,http://www.dianping.com/shop/5204847#comment
2,上岛咖啡,5632365,上岛咖啡西餐(大钟寺中坤广场店),准四星商户,http://www.dianping.com/shop/5632365#comment
2,上岛咖啡,5362607,上岛咖啡(华源四里店),准四星商户,http://www.dianping.com/shop/5362607#comment
2,上岛咖啡,20873256,上岛咖啡(上地店),准四星商户,http://www.dianping.com/shop/20873256#comment
2,上岛咖啡,5876942,上岛咖啡(玉渊潭南路店),三星商户,http://www.dianping.com/shop/5876942#comment
2,上岛咖啡,3586942,上岛咖啡(汇园公寓店),准四星商户,http://www.dianping.com/shop/3586942#comment
2,上岛咖啡,19008644,上岛咖啡·十八克咖啡(景泰路店),三星商户,http://www.dianping.com/shop/19008644#comment
2,上岛咖啡,4662533,上岛咖啡(旧宫店),准四星商户,http://www.dianping.com/shop/4662533#comment
2,上岛咖啡,3526015,上岛咖啡(美丽园店),三星商户,http://www.dianping.com/shop/3526015#comment
2,上岛咖啡,92998085,上岛咖啡,准四星商户,http://www.dianping.com/shop/92998085#comment
2,上岛咖啡,2681065,上岛咖啡(北京南站店),三星商户,http://www.dianping.com/shop/2681065#comment
2,上岛咖啡,79219137,上岛咖啡(首都机场t3出发店),三星商户,http://www.dianping.com/shop/79219137#comment
2,上岛咖啡,21738955,上岛咖啡(翠湖店),准四星商户,http://www.dianping.com/shop/21738955#comment
2,上岛咖啡,17857518,上岛咖啡,准四星商户,http://www.dianping.com/shop/17857518#comment
2,上岛咖啡,3695851,上岛咖啡,准四星商户,http://www.dianping.com/shop/3695851#comment
2,上岛咖啡,19002900,上岛咖啡(良乡大角店),该商户暂无星级,http://www.dianping.com/shop/19002900#comment
2,上岛咖啡,2469532,上岛咖啡(T3航站楼一店),三星商户,http://www.dianping.com/shop/2469532#comment
2,上岛咖啡,5542573,上岛咖啡(人大店),该商户暂无星级,http://www.dianping.com/shop/5542573#comment
2,上岛咖啡,2047168,上岛咖啡(华威店),三星商户,http://www.dianping.com/shop/2047168#comment
2,上岛咖啡,20670746,上岛咖啡,准四星商户,http://www.dianping.com/shop/20670746#comment
2,上岛咖啡,21645485,上岛咖啡,准四星商户,http://www.dianping.com/shop/21645485#comment
2,上岛咖啡,2631832,上岛咖啡(帝景店),准四星商户,http://www.dianping.com/shop/2631832#comment
2,上岛咖啡,76935303,上岛咖啡(T3航站楼二店),该商户暂无星级,http://www.dianping.com/shop/76935303#comment
2,上岛咖啡,69514863,上岛咖啡(九九嘉对面三层),该商户暂无星级,http://www.dianping.com/shop/69514863/review
2,上岛咖啡,90979674,上岛咖啡,该商户暂无星级,http://www.dianping.com/shop/90979674/review
3,上岛咖啡,13830598,上岛咖啡(建设四路店),准四星商户,http://www.dianping.com/shop/13830598#comment
3,上岛咖啡,23244512,上岛咖啡(三墩店),准四星商户,http://www.dianping.com/shop/23244512#comment
3,上岛咖啡,18127927,上岛咖啡(下沙店),准四星商户,http://www.dianping.com/shop/18127927#comment
3,上岛咖啡,8975532,上岛咖啡(临平南站店),三星商户,http://www.dianping.com/shop/8975532#comment
4,上岛咖啡,7284753,上岛咖啡(机场店),三星商户,http://www.dianping.com/shop/7284753#comment
4,上岛咖啡,32567767,上岛屋,该商户暂无星级,http://www.dianping.com/shop/32567767#comment
4,上岛咖啡,32579287,上岛咖啡(风情店),准四星商户,http://www.dianping.com/shop/32579287#comment
4,上岛咖啡,14874235,诺玛克上岛咖啡,准四星商户,http://www.dianping.com/shop/14874235#comment
4,上岛咖啡,98468308,上岛咖啡,该商户暂无星级,http://www.dianping.com/shop/98468308/review
4,上岛咖啡,106057947,上岛玖度9,该商户暂无星级,http://www.dianping.com/shop/106057947/review
5,上岛咖啡,16786597,上岛咖啡,准四星商户,http://www.dianping.com/shop/16786597#comment
5,上岛咖啡,110729546,上岛集团法牧牛排咖啡(金地自在城店),三星商户,http://www.dianping.com/shop/110729546#comment
5,上岛咖啡,17155259,上岛咖啡(北岭路店),准四星商户,http://www.dianping.com/shop/17155259#comment
5,上岛咖啡,27340198,上岛咖啡,准四星商户,http://www.dianping.com/shop/27340198#comment
5,上岛咖啡,113022900,上岛欧蕾咖啡,该商户暂无星级,http://www.dianping.com/shop/113022900/review
6,上岛咖啡,17228023,上岛咖啡(马运路店),准四星商户,http://www.dianping.com/shop/17228023#comment
6,上岛咖啡,10515841,上岛咖啡,三星商户,http://www.dianping.com/shop/10515841#comment
6,上岛咖啡,2977888,上岛咖啡(松陵店),准四星商户,http://www.dianping.com/shop/2977888#comment
6,上岛咖啡,21799160,上岛咖啡(花桥店),准四星商户,http://www.dianping.com/shop/21799160#comment
6,上岛咖啡,4139030,上岛咖啡(金港大道店),准四星商户,http://www.dianping.com/shop/4139030#comment
6,上岛咖啡,4139028,上岛咖啡(方塔街店),三星商户,http://www.dianping.com/shop/4139028/review
7,上岛咖啡,5134374,上岛咖啡(前海湾店),四星商户,http://www.dianping.com/shop/5134374#comment
7,上岛咖啡,8937346,上岛咖啡(创业店),四星商户,http://www.dianping.com/shop/8937346#comment
7,上岛咖啡,6198928,上岛咖啡(民治店),准四星商户,http://www.dianping.com/shop/6198928#comment
7,上岛咖啡,8668930,上岛咖啡(沙井创新店),准四星商户,http://www.dianping.com/shop/8668930#comment
7,上岛咖啡,8031535,上岛咖啡(尚都店),三星商户,http://www.dianping.com/shop/8031535#comment
7,上岛咖啡,14169342,上岛咖啡(慢城店),准四星商户,http://www.dianping.com/shop/14169342#comment
7,上岛咖啡,5724073,上岛咖啡(固戍店),准四星商户,http://www.dianping.com/shop/5724073#comment
7,上岛咖啡,2800810,上岛咖啡(桃源村店),准四星商户,http://www.dianping.com/shop/2800810#comment
7,上岛咖啡,18210255,上岛咖啡(熙和园店),准四星商户,http://www.dianping.com/shop/18210255#comment
7,上岛咖啡,98134946,上岛咖啡(彩世界家园店),准四星商户,http://www.dianping.com/shop/98134946#comment
7,上岛咖啡,19276850,上岛咖啡(锦绣江南店),准四星商户,http://www.dianping.com/shop/19276850#comment
7,上岛咖啡,8049329,上岛咖啡(银座店),准四星商户,http://www.dianping.com/shop/8049329#comment
7,上岛咖啡,21574088,上岛咖啡(沙井中心店),准四星商户,http://www.dianping.com/shop/21574088#comment
7,上岛咖啡,6189218,上岛咖啡(松白店),三星商户,http://www.dianping.com/shop/6189218#comment
7,上岛咖啡,34766620,上岛咖啡(碧水龙庭店),三星商户,http://www.dianping.com/shop/34766620#comment
7,上岛咖啡,8898786,上岛咖啡(清湖店),准四星商户,http://www.dianping.com/shop/8898786#comment
7,上岛咖啡,13829968,上岛咖啡(沙井亿康店),准四星商户,http://www.dianping.com/shop/13829968#comment
7,上岛咖啡,19830156,上岛咖啡(纷享城店),准四星商户,http://www.dianping.com/shop/19830156#comment
7,上岛咖啡,5423253,上岛咖啡西餐厅(雍景城店),三星商户,http://www.dianping.com/shop/5423253#comment
7,上岛咖啡,21947940,上岛咖啡(平湖店),准四星商户,http://www.dianping.com/shop/21947940#comment
7,上岛咖啡,41484994,上岛咖啡(正中店),三星商户,http://www.dianping.com/shop/41484994#comment
7,上岛咖啡,4592725,上岛咖啡·西餐厅(龙园路店),准四星商户,http://www.dianping.com/shop/4592725#comment
7,上岛咖啡,8867331,上岛咖啡(富通城店),准四星商户,http://www.dianping.com/shop/8867331#comment
7,上岛咖啡,20247974,上岛咖啡(沙三店),三星商户,http://www.dianping.com/shop/20247974#comment
7,上岛咖啡,58242616,上岛咖啡(龙岗欢城广场店),三星商户,http://www.dianping.com/shop/58242616#comment
7,上岛咖啡,8390476,上岛咖啡(四海公园店),三星商户,http://www.dianping.com/shop/8390476#comment
7,上岛咖啡,20880691,上岛咖啡(亿康大浪店),三星商户,http://www.dianping.com/shop/20880691#comment
7,上岛咖啡,92384871,上岛咖啡(锦绣江南店),三星商户,http://www.dianping.com/shop/92384871#comment
7,上岛咖啡,12078942,上岛咖啡(华南城店),准四星商户,http://www.dianping.com/shop/12078942#comment
7,上岛咖啡,20703114,上岛咖啡(步涌店),三星商户,http://www.dianping.com/shop/20703114#comment
7,上岛咖啡,4592287,上岛咖啡(新安四路店),该商户暂无星级,http://www.dianping.com/shop/4592287#comment
7,上岛咖啡,19302032,上岛咖啡(鸿桥店),三星商户,http://www.dianping.com/shop/19302032#comment
7,上岛咖啡,2803696,上岛咖啡(桃源居店),准四星商户,http://www.dianping.com/shop/2803696#comment
7,上岛咖啡,3356464,上岛咖啡(中翠路店),三星商户,http://www.dianping.com/shop/3356464#comment
7,上岛咖啡,19005999,上岛咖啡(松岗店),三星商户,http://www.dianping.com/shop/19005999#comment
7,上岛咖啡,98743980,上岛法牧咖啡(沙井店),该商户暂无星级,http://www.dianping.com/shop/98743980#comment
7,上岛咖啡,9207359,上岛咖啡(福永天福店),三星商户,http://www.dianping.com/shop/9207359#comment
7,上岛咖啡,14718625,上岛咖啡(坪梓店),该商户暂无星级,http://www.dianping.com/shop/14718625#comment
7,上岛咖啡,9221373,上岛咖啡(松盛店),准四星商户,http://www.dianping.com/shop/9221373#comment
8,上岛咖啡,20696579,上岛咖啡(蜀汉店),三星商户,http://www.dianping.com/shop/20696579#comment
8,上岛咖啡,95319477,上岛咖啡,准四星商户,http://www.dianping.com/shop/95319477#comment
8,上岛咖啡,2306434,上岛咖啡(机场一店),二星商户,http://www.dianping.com/shop/2306434#comment
8,上岛咖啡,5307245,上岛咖啡(火车东站店),三星商户,http://www.dianping.com/shop/5307245#comment
8,上岛咖啡,97343397,上岛壹号咖啡厅,准四星商户,http://www.dianping.com/shop/97343397#comment
8,上岛咖啡,6016474,上岛咖啡,准四星商户,http://www.dianping.com/shop/6016474#comment
8,上岛咖啡,8859689,上岛咖啡(华金大道店),准四星商户,http://www.dianping.com/shop/8859689#comment
8,上岛咖啡,69674837,上岛咖啡(香槟城店),准四星商户,http://www.dianping.com/shop/69674837#comment
8,上岛咖啡,21947648,上岛咖啡,三星商户,http://www.dianping.com/shop/21947648#comment
8,上岛咖啡,68383802,上岛,准四星商户,http://www.dianping.com/shop/68383802#comment
8,上岛咖啡,14989437,翰林上岛,该商户暂无星级,http://www.dianping.com/shop/14989437/review
8,上岛咖啡,123232755,温江上岛咖啡,该商户暂无星级,http://www.dianping.com/shop/123232755/review
8,上岛咖啡,112744933,上岛咖啡(新都店),该商户暂无星级,http://www.dianping.com/shop/112744933/review
9,上岛咖啡,23353006,上岛咖啡(铜梁店),准四星商户,http://www.dianping.com/shop/23353006#comment
9,上岛咖啡,19199338,上岛咖啡(恒荣店),准四星商户,http://www.dianping.com/shop/19199338#comment
9,上岛咖啡,65264552,梁平县上岛咖啡,准四星商户,http://www.dianping.com/shop/65264552#comment
9,上岛咖啡,17470131,上岛咖啡,三星商户,http://www.dianping.com/shop/17470131#comment
9,上岛咖啡,21678404,上岛咖啡(空港店),准四星商户,http://www.dianping.com/shop/21678404#comment
9,上岛咖啡,24642155,上岛咖啡,三星商户,http://www.dianping.com/shop/24642155#comment
9,上岛咖啡,8053453,上岛咖啡(万州店),准四星商户,http://www.dianping.com/shop/8053453#comment
9,上岛咖啡,10430289,豪斯曼上岛咖啡,三星商户,http://www.dianping.com/shop/10430289#comment
9,上岛咖啡,5620109,上岛咖啡(天生丽街店),准四星商户,http://www.dianping.com/shop/5620109#comment
9,上岛咖啡,23672399,上岛咖啡(马家堡店),准四星商户,http://www.dianping.com/shop/23672399#comment
9,上岛咖啡,23757058,上岛咖啡,准四星商户,http://www.dianping.com/shop/23757058#comment
9,上岛咖啡,120073912,上岛咖啡,该商户暂无星级,http://www.dianping.com/shop/120073912/review
9,上岛咖啡,79621437,江北大石坝上岛咖啡(东原悦荟购物中心店),该商户暂无星级,http://www.dianping.com/shop/79621437/review
9,上岛咖啡,2111386,上岛咖啡(杨家坪店),三星商户,http://www.dianping.com/shop/2111386#comment
10,上岛咖啡,2950798,上岛咖啡(总店),四星商户,http://www.dianping.com/shop/2950798#comment
10,上岛咖啡,2351854,上岛咖啡(大直沽店),准四星商户,http://www.dianping.com/shop/2351854#comment
10,上岛咖啡,5382182,上岛咖啡(联通俱乐部店),准四星商户,http://www.dianping.com/shop/5382182#comment
10,上岛咖啡,13881655,上岛咖啡(华苑店),准四星商户,http://www.dianping.com/shop/13881655#comment
10,上岛咖啡,23553624,上岛咖啡(静海店),准四星商户,http://www.dianping.com/shop/23553624#comment
10,上岛咖啡,535200,上岛西餐,准四星商户,http://www.dianping.com/shop/535200#comment
10,上岛咖啡,8037011,上岛咖啡(芦台店),准四星商户,http://www.dianping.com/shop/8037011#comment
10,上岛咖啡,2529919,上岛咖啡(复康路店),准四星商户,http://www.dianping.com/shop/2529919#comment
10,上岛咖啡,4539294,上岛咖啡(武清店),准四星商户,http://www.dianping.com/shop/4539294#comment
10,上岛咖啡,18583324,上岛咖啡,准四星商户,http://www.dianping.com/shop/18583324#comment
10,上岛咖啡,99278085,上岛咖啡,该商户暂无星级,http://www.dianping.com/shop/99278085/review
10,上岛咖啡,81495815,上岛咖啡(金源店),该商户暂无星级,http://www.dianping.com/shop/81495815/review
11,上岛咖啡,5257328,上岛咖啡(天童店),准四星商户,http://www.dianping.com/shop/5257328#comment
11,上岛咖啡,9199025,上岛咖啡(联丰店),准四星商户,http://www.dianping.com/shop/9199025#comment
11,上岛咖啡,40392153,上岛咖啡(环球城店),准四星商户,http://www.dianping.com/shop/40392153#comment
11,上岛咖啡,4519091,上岛咖啡(聪园路店),三星商户,http://www.dianping.com/shop/4519091#comment
11,上岛咖啡,9212953,上岛咖啡(四明西路店),准四星商户,http://www.dianping.com/shop/9212953#comment
11,上岛咖啡,2363269,上岛咖啡(大榭店),准四星商户,http://www.dianping.com/shop/2363269#comment
11,上岛咖啡,19132704,上岛咖啡(方庄路店),三星商户,http://www.dianping.com/shop/19132704#comment
11,上岛咖啡,21220363,上岛咖啡(杭州湾金源店),准四星商户,http://www.dianping.com/shop/21220363#comment
11,上岛咖啡,6017768,上岛咖啡西餐厅(曼哈顿广场店),该商户暂无星级,http://www.dianping.com/shop/6017768/review
12,上岛咖啡,23177399,上岛咖啡(江都店),准四星商户,http://www.dianping.com/shop/23177399#comment
14,上岛咖啡,33517665,上岛麻将机,准四星商户,http://www.dianping.com/shop/33517665#comment
15,上岛咖啡,20827470,上岛咖啡(福津店),四星商户,http://www.dianping.com/shop/20827470#comment
15,上岛咖啡,2961412,上岛蓝晟咖餐厅(瑞景商业广场店),四星商户,http://www.dianping.com/shop/2961412#comment
15,上岛咖啡,93793166,上岛咖啡(马巷黎安小镇店),准四星商户,http://www.dianping.com/shop/93793166#comment
17,上岛咖啡,5281893,上岛咖啡(龙首店),准四星商户,http://www.dianping.com/shop/5281893#comment
17,上岛咖啡,550867,上岛咖啡(劳动南路店),准四星商户,http://www.dianping.com/shop/550867#comment
17,上岛咖啡,17147423,上岛咖啡(友谊西路店),准四星商户,http://www.dianping.com/shop/17147423#comment
17,上岛咖啡,9211134,上岛咖啡(凤城二路店),准四星商户,http://www.dianping.com/shop/9211134#comment
17,上岛咖啡,18884044,上岛咖啡(东二环店),三星商户,http://www.dianping.com/shop/18884044#comment
17,上岛咖啡,2577547,上岛咖啡(西稍门店),三星商户,http://www.dianping.com/shop/2577547#comment
17,上岛咖啡,5449575,上岛咖啡(明德门店),准四星商户,http://www.dianping.com/shop/5449575#comment
17,上岛咖啡,24624904,上岛咖啡(小寨店),四星商户,http://www.dianping.com/shop/24624904#comment
17,上岛咖啡,5722568,上岛咖啡(省体育场店),准四星商户,http://www.dianping.com/shop/5722568#comment
17,上岛咖啡,5664863,上岛咖啡(东关店),准四星商户,http://www.dianping.com/shop/5664863#comment
17,上岛咖啡,17966878,上岛咖啡(紫郡长安店),准四星商户,http://www.dianping.com/shop/17966878#comment
17,上岛咖啡,4697936,上岛咖啡主题餐厅(东新店),准四星商户,http://www.dianping.com/shop/4697936#comment
17,上岛咖啡,4130065,上岛咖啡(曲江店),准四星商户,http://www.dianping.com/shop/4130065#comment
17,上岛咖啡,18545217,上岛咖啡(锦业一路店),准四星商户,http://www.dianping.com/shop/18545217#comment
17,上岛咖啡,18643600,上岛咖啡(高新世纪店),准四星商户,http://www.dianping.com/shop/18643600#comment
17,上岛咖啡,6081126,上岛咖啡(世家星城店),三星商户,http://www.dianping.com/shop/6081126#comment
17,上岛咖啡,19676863,上岛咖啡(雅荷四季城店),准四星商户,http://www.dianping.com/shop/19676863#comment
17,上岛咖啡,13888537,上岛咖啡(凤城四路店),准四星商户,http://www.dianping.com/shop/13888537#comment
17,上岛咖啡,5228498,上岛咖啡(凤城五路店),准四星商户,http://www.dianping.com/shop/5228498#comment
17,上岛咖啡,18315272,上岛咖啡(临潼店),准四星商户,http://www.dianping.com/shop/18315272#comment
17,上岛咖啡,22741172,上岛咖啡(科技路西口店),准四星商户,http://www.dianping.com/shop/22741172#comment
17,上岛咖啡,6334512,上岛咖啡(南关正街店),该商户暂无星级,http://www.dianping.com/shop/6334512#comment
19,上岛咖啡,5294688,上岛咖啡(鲁迅路店),准四星商户,http://www.dianping.com/shop/5294688#comment
19,上岛咖啡,57798136,上岛咖啡(胜利路店),准四星商户,http://www.dianping.com/shop/57798136#comment
19,上岛咖啡,14722061,上岛咖啡(辽师店),四星商户,http://www.dianping.com/shop/14722061#comment
19,上岛咖啡,18418863,上岛咖啡(华南店),准四星商户,http://www.dianping.com/shop/18418863#comment
19,上岛咖啡,5111586,上岛咖啡(白山路店),准四星商户,http://www.dianping.com/shop/5111586#comment
19,上岛咖啡,13707674,上岛咖啡(上海路店),准四星商户,http://www.dianping.com/shop/13707674#comment
19,上岛咖啡,8950980,上岛咖啡(万国宫馆店),准四星商户,http://www.dianping.com/shop/8950980#comment
19,上岛咖啡,22650157,上岛咖啡(五一路幸福E家店),三星商户,http://www.dianping.com/shop/22650157#comment
19,上岛咖啡,567258,上岛咖啡西餐厅(五一广场店),三星商户,http://www.dianping.com/shop/567258#comment
19,上岛咖啡,2568943,上岛咖啡(软件园店),准四星商户,http://www.dianping.com/shop/2568943#comment
19,上岛咖啡,13709474,上岛咖啡(鞍山路店),准四星商户,http://www.dianping.com/shop/13709474#comment
19,上岛咖啡,21575555,上岛咖啡(山东路店),准四星商户,http://www.dianping.com/shop/21575555#comment
19,上岛咖啡,553594,上岛咖啡(连胜街店),准四星商户,http://www.dianping.com/shop/553594#comment
19,上岛咖啡,565976,上岛咖啡(解放店),准四星商户,http://www.dianping.com/shop/565976#comment
19,上岛咖啡,9113512,上岛咖啡(机场店),准四星商户,http://www.dianping.com/shop/9113512#comment
19,上岛咖啡,3076138,上岛咖啡(新开路店),准四星商户,http://www.dianping.com/shop/3076138#comment
19,上岛咖啡,5172045,上岛咖啡(莲花店),准四星商户,http://www.dianping.com/shop/5172045#comment
19,上岛咖啡,98738025,上岛咖啡(太原街店),准四星商户,http://www.dianping.com/shop/98738025#comment
19,上岛咖啡,5636716,上岛咖啡(旅顺店),三星商户,http://www.dianping.com/shop/5636716#comment
19,上岛咖啡,18354851,上岛咖啡(辛寨子前革店),准四星商户,http://www.dianping.com/shop/18354851#comment
19,上岛咖啡,15876185,上岛咖啡(阳光月秀店),准四星商户,http://www.dianping.com/shop/15876185#comment
19,上岛咖啡,13974098,上岛咖啡(七星街店),准四星商户,http://www.dianping.com/shop/13974098#comment
